"CODE,N,11,0","NAME,C,26","DISTRICT,C,29","T_POPULAT°,N,12,0","DENSITY,N,9,0","HOUSEHOLDS,N,14,0","PERS/HOUSE,N,13,1","MALE_POP,N,11,0","FEMALE_POP,N,13,0","SR_POPULAT,N,13,0","T_CHILDREN,N,12,0","M_CHILDREN,N,12,0","F_CHILDREN,N,12,0","SR_CHILDRE,N,12,0","T_SC,N,5,0","T%_SC,N,7,1","M_SC,N,6,0","F_SC,N,5,0","SR_SC,N,7,0","T_ST,N,5,0","T%_ST,N,7,1","M_ST,N,6,0","F_ST,N,5,0","SR_ST,N,7,0","T_LITTERAT,N,11,0","T%_LITTERA,N,12,1","M_LITTERAT,N,12,0","F_LITTERAT,N,11,0","SR_LITTERA,N,12,0","T_WORKERS,N,12,0","T%_WORKERS,N,14,1","M_WORKERS,N,13,0","F_WORKERS,N,13,0","SR_WORKERS,N,14,0","T_MARGINAL,N,12,0","T%_MARGINA,N,13,1","M_MARGINAL,N,13,0","F_MARGINAL,N,12,0","SR_MARGINA,N,13,0","T_NONWORK,N,13,0","T%_NONWORK,N,14,1","M_NONWORK,N,13,0","F_NONWORK,N,13,0","SR_NONWORK,N,14,0","T_PRIMARY,N,11,0","T%_PRIMARY,N,13,1","M_PRIMARY,N,12,0","F_PRIMARY,N,11,0","SR_PRIMARY,N,13,0","T_SECUND,N,10,0","T%_SECUND,N,12,1","M_SECUND,N,11,0","F_SECUND,N,11,0","SR_SECUND,N,12,0","T_TERTIARY,N,12,0","T%_TERTIAR,N,12,1","M_TERTIARY,N,12,0","F_TERTIARY,N,12,0","SR_TERTIAR,N,12,0","T_CULTIVAT,N,11,0","T%_CULTIVA,N,12,1","M_CULTIVAT,N,12,0","F_CULTIVAT,N,11,0","SR_CULTIVA,N,12,0","T_AGRI_LAB,N,12,0","T%_AGRI_LA,N,12,1","M_AGRI_LAB,N,12,0","F_AGRI_LAB,N,12,0","SR_AGRI_LA,N,12,0","T_FISH_FOR,N,12,0","T%_FISH_FO,N,12,1","M_FISH_FOR,N,12,0","F_FISH_FOR,N,12,0","SR_FISH_FO,N,12,0","T_MINING,N,9,0","T%_MINING,N,11,1","M_MINING,N,10,0","F_MINING,N,9,0","SR_MINING,N,11,0","T_HH_INDUS,N,12,0","T%_HH_INDU,N,12,1","M_HH_INDUS,N,12,0","F_HH_INDUS,N,12,0","SR_HH_INDU,N,12,0","T_OTH_INDU,N,12,0","T%_OTH_IND,N,12,1","M_OTH_INDU,N,12,0","F_OTH_INDU,N,12,0","SR_OTH_IND,N,12,0","T_CONSTRUC,N,13,0","T%_CONSTRU,N,13,1","M_CONSTRUC,N,13,0","F_CONSTRUC,N,13,0","SR_CONSTRU,N,13,0","T_TRADE,N,9,0","T%_TRADE,N,11,1","M_TRADE,N,9,0","F_TRADE,N,9,0","SR_TRADE,N,10,0","T_TRANSPOR,N,13,0","T%_TRANSPO,N,13,1","M_TRANSPOR,N,13,0","F_TRANSPOR,N,13,0","SR_TRANSPO,N,13,0","T_SERVICES,N,12,0","T%_SERVICE,N,13,1","M_SERVICES,N,13,0","F_SERVICES,N,12,0","SR_SERVICE,N,12,0"
513011,Papanasam,Thanjavur,14997,13018,3061,4.9,7519,7478,1005,1859,956,903,1059,1483,9.9,811,672,1207,111,0.7,53,58,914,10085,76.8,5663,4422,1281,4337,28.9,3796,541,7017,29,0.2,11,18,611,10631,70.9,3712,6919,536,1571,36.2,1350,221,6109,673,15.5,610,63,9683,2093,48.3,1836,257,7144,949,21.9,822,127,6472,602,13.9,508,94,5404,20,0.5,20,0,0,0,0.0,0,0,0,147,3.4,104,43,2419,316,2.1,298,18,16556,210,4.8,208,2,104000,861,19.9,828,33,25091,210,4.8,208,2,104000,1022,23.6,800,222,3604
513012,Ayyampettai,Thanjavur,13092,16937,2602,5.0,6412,6680,960,1613,786,827,950,519,4.0,264,255,1035,118,0.9,54,64,844,8724,76.0,4762,3962,1202,4078,31.1,3423,655,5226,135,1.0,27,108,250,8879,67.8,2962,5917,501,1607,39.4,1277,330,3870,1226,30.1,1040,186,5591,1245,30.5,1106,139,7957,673,16.5,645,28,23036,918,22.5,617,301,2050,16,0.4,15,1,15000,0,0.0,0,0,0,636,15.6,522,114,4579,475,3.6,404,71,5690,115,2.8,114,1,114000,639,15.7,623,16,38938,107,2.6,103,4,25750,499,12.2,380,119,3193
513015,Valangaiman,Thanjavur,10412,18626,2313,4.5,5167,5245,985,1172,596,576,1035,1672,16.1,838,834,1005,0,0.0,0,0,0,6682,72.3,3806,2876,1323,3240,31.1,2767,473,5850,267,2.6,24,243,99,6905,66.3,2376,4529,525,1618,49.9,1375,243,5658,511,15.8,419,92,4554,1112,34.3,974,138,7058,620,19.1,586,34,17235,987,30.5,779,208,3745,10,0.3,9,1,9000,1,0.0,1,0,0,212,6.5,146,66,2212,192,1.8,167,25,6680,106,3.3,105,1,105000,489,15.1,467,22,21227,90,2.8,89,1,89000,533,16.5,418,115,3635
513017,Thiruvarur,Thanjavur,49195,46987,9963,4.9,24768,24427,1014,5717,2957,2760,1071,5930,12.1,2972,2958,1005,317,0.6,161,156,1032,35962,82.7,19936,16026,1244,14353,29.2,12437,1916,6491,434,0.9,168,266,632,34408,69.9,12163,22245,547,3145,21.9,2323,822,2826,2411,16.8,2230,181,12320,8811,61.4,7897,914,8640,941,6.6,913,28,32607,2157,15.0,1366,791,1727,33,0.2,31,2,15500,14,0.1,13,1,13000,199,1.4,128,71,1803,1412,2.9,1391,21,66238,786,5.5,698,88,7932,4372,30.5,4211,161,26155,1130,7.9,1108,22,50364,3309,23.1,2578,731,3527
513019,Kuttanallur,Thanjavur,21870,18271,4498,4.9,10411,11459,909,3107,1538,1569,980,4363,19.9,2207,2156,1024,90,0.4,44,46,957,13898,74.1,7320,6578,1113,6315,28.9,4985,1330,3748,155,0.7,17,138,123,15400,70.4,5409,9991,541,3292,52.1,2321,971,2390,832,13.2,788,44,17909,2192,34.7,1877,315,5959,1140,18.1,1047,93,11258,2143,33.9,1265,878,1441,8,0.1,8,0,0,1,0.0,1,0,0,78,1.2,63,15,4200,467,2.1,446,21,21238,286,4.5,278,8,34750,1128,17.9,1092,36,30333,196,3.1,195,1,195000,868,13.7,590,278,2122
513020,Mannargudi,Thanjavur,56552,48963,11562,4.9,28771,27781,1036,6705,3532,3173,1113,3390,6.0,1685,1705,988,709,1.3,331,378,876,40223,80.7,22169,18054,1228,15905,28.1,13797,2108,6545,200,0.4,69,131,527,40447,71.5,14905,25542,584,3225,20.3,2666,559,4769,3131,19.7,2763,368,7508,9552,60.1,8371,1181,7088,1342,8.4,1288,54,23852,1827,11.5,1325,502,2639,53,0.3,50,3,16667,3,0.0,3,0,0,733,4.6,472,261,1808,1630,2.9,1557,73,21329,765,4.8,731,34,21500,4083,25.7,3906,177,22068,1156,7.3,1135,21,54048,4313,27.1,3330,983,3388
513027,Thanjavur,Thanjavur,202013,131519,40603,5.0,102193,99820,1024,22416,11404,11012,1036,12842,6.4,6372,6470,985,493,0.2,266,227,1172,151959,84.6,82416,69543,1185,56192,27.8,48313,7879,6132,1399,0.7,350,1049,334,144422,71.5,53530,90892,589,4347,7.7,3769,578,6521,12670,22.5,10945,1725,6345,39189,69.7,33612,5577,6027,1976,3.5,1914,62,30871,1964,3.5,1470,494,2976,393,0.7,372,21,17714,14,0.0,13,1,13000,2711,4.8,1774,937,1893,7525,3.7,6959,566,12295,2420,4.3,2199,221,9950,16072,28.6,15154,918,16508,4523,8.0,4352,171,25450,18594,33.1,14106,4488,3143
513022,Tirutturaippundi,Thanjavur,23328,17945,4953,4.7,11893,11435,1040,2729,1389,1340,1037,5498,23.6,2817,2681,1051,392,1.7,201,191,1052,16420,79.7,9271,7149,1297,7425,31.8,6259,1166,5368,923,4.0,196,727,270,14980,64.2,5438,9542,570,2655,35.8,1954,701,2787,868,11.7,835,33,25303,3907,52.6,3475,432,8044,598,8.1,555,43,12907,2028,27.3,1370,658,2082,24,0.3,24,0,0,5,0.1,5,0,0,103,1.4,84,19,4421,581,2.5,568,13,43692,179,2.4,178,1,178000,1998,26.9,1883,115,16374,502,6.8,493,9,54778,1407,18.9,1099,308,3568
513023,Muttupet,Thanjavur,18826,16705,3584,5.3,9236,9590,963,2435,1242,1193,1041,1678,8.9,830,848,979,94,0.5,49,45,1089,11644,71.0,6640,5004,1327,5869,31.2,4878,991,4922,219,1.2,63,156,404,12738,67.7,4295,8443,509,2780,47.4,2073,707,2932,616,10.5,565,51,11078,2473,42.1,2240,233,9614,788,13.4,702,86,8163,1365,23.3,746,619,1205,627,10.7,625,2,312500,0,0.0,0,0,0,47,0.8,37,10,3700,366,1.9,342,24,14250,203,3.5,186,17,10941,1491,25.4,1448,43,33674,160,2.7,156,4,39000,822,14.0,636,186,3419
513021,Orattanadu(Mukthambalpuram,Thanjavur,11318,48784,2229,5.1,5690,5628,1011,1272,676,596,1134,596,5.3,267,329,812,38,0.3,19,19,1000,8198,81.6,4519,3679,1228,3143,27.8,2707,436,6209,7,0.1,3,4,750,8168,72.2,2980,5188,574,843,26.8,647,196,3301,329,10.5,314,15,20933,1972,62.7,1747,225,7764,273,8.7,257,16,16063,539,17.1,359,180,1994,30,1.0,30,0,0,1,0.0,1,0,0,13,0.4,10,3,3333,228,2.0,222,6,37000,87,2.8,81,6,13500,812,25.8,784,28,28000,164,5.2,163,1,163000,996,31.7,800,196,4082
513025,Pattukkottai,Thanjavur,58062,26597,12460,4.7,29443,28619,1029,7428,3770,3658,1031,2858,4.9,1486,1372,1083,388,0.7,188,200,940,38906,76.8,22060,16846,1310,19034,32.8,15953,3081,5178,558,1.0,47,511,92,38470,66.3,13443,25027,537,4714,24.8,3210,1504,2134,2983,15.7,2725,258,10562,11342,59.6,10022,1320,7592,1381,7.3,1193,188,6346,3207,16.8,1904,1303,1461,121,0.6,109,12,9083,5,0.0,4,1,4000,272,1.4,167,105,1590,1974,3.4,1899,75,25320,732,3.8,655,77,8506,5999,31.5,5654,345,16388,1400,7.4,1365,35,39000,3943,20.7,3003,940,3195
513026,Atirampattinam,Thanjavur,26645,20816,4695,5.7,12845,13800,931,4238,2212,2026,1092,1207,4.5,587,620,947,19,0.1,7,12,583,15234,68.0,8483,6751,1257,5791,21.7,5330,461,11562,279,1.0,3,276,11,20575,77.2,7512,13063,575,2089,36.1,1990,99,20101,919,15.9,775,144,5382,2783,48.1,2565,218,11766,870,15.0,828,42,19714,300,5.2,253,47,5383,919,15.9,909,10,90900,0,0.0,0,0,0,32,0.6,22,10,2200,540,2.0,472,68,6941,347,6.0,281,66,4258,1771,30.6,1721,50,34420,153,2.6,151,2,75500,859,14.8,693,166,4175
513014,Tirukkattuppalli,Thanjavur,12611,26328,2995,4.2,6358,6253,1017,1534,796,738,1079,1436,11.4,747,689,1084,0,0.0,0,0,0,8573,77.4,4747,3826,1241,4084,32.4,3387,697,4859,12,0.1,2,10,200,8515,67.5,2969,5546,535,1607,39.3,1168,439,2661,547,13.4,499,48,10396,1930,47.3,1720,210,8190,563,13.8,525,38,13816,1021,25.0,621,400,1553,23,0.6,22,1,22000,0,0.0,0,0,0,100,2.4,77,23,3348,352,2.8,338,14,24143,95,2.3,84,11,7636,954,23.4,912,42,21714,189,4.6,187,2,93500,787,19.3,621,166,3741
513013,Thiruvaiyaru,Thanjavur,14495,26117,3439,4.2,7121,7374,966,1608,846,762,1110,2256,15.6,1131,1125,1005,0,0.0,0,0,0,10132,78.6,5450,4682,1164,4513,31.1,3772,741,5090,16,0.1,5,11,455,9966,68.8,3344,6622,505,1624,36.0,1239,385,3218,608,13.5,546,62,8806,2281,50.5,1987,294,6759,356,7.9,349,7,49857,1242,27.5,865,377,2294,26,0.6,25,1,25000,0,0.0,0,0,0,146,3.2,113,33,3424,347,2.4,330,17,19412,115,2.5,103,12,8583,1004,22.2,938,66,14212,220,4.9,216,4,54000,1057,23.4,833,224,3719
513024,Vedaranniyam,Thanjavur,29832,8777,6340,4.7,14557,15275,953,3576,1809,1767,1024,4103,13.8,2034,2069,983,82,0.3,39,43,907,18018,68.6,10223,7795,1311,9714,32.6,7909,1805,4382,669,2.2,45,624,72,19449,65.2,6603,12846,514,5582,57.5,4441,1141,3892,1570,16.2,1237,333,3715,2562,26.4,2231,331,6740,2660,27.4,2400,260,9231,2379,24.5,1505,874,1722,543,5.6,536,7,76571,0,0.0,0,0,0,35,0.4,23,12,1917,1341,4.5,1023,318,3217,194,2.0,191,3,63667,1155,11.9,1082,73,14822,315,3.2,315,0,0,1092,11.2,834,258,3233
513200,Kumbakonam U.A.,Thanjavur,150540,102548,27303,5.5,75691,74849,1011,17079,8686,8393,1035,7031,4.7,3480,3551,980,182,0.1,88,94,936,109652,82.2,60077,49575,1212,45270,30.1,40212,5058,7950,1014,0.7,468,546,857,104256,69.3,35011,69245,506,3685,8.1,3376,309,10926,15186,33.5,13573,1613,8415,26409,58.3,23273,3136,7421,1508,3.3,1450,58,25000,2004,4.4,1764,240,7350,163,0.4,152,11,13818,10,0.0,10,0,0,4546,10.0,3592,954,3765,8770,5.8,8268,502,16470,1860,4.1,1703,157,10847,14184,31.3,13471,713,18893,3106,6.9,3010,96,31354,9119,20.1,6792,2327,2919
513016,Ammapettai,Thanjavur,14057,20856,2922,4.8,6885,7172,960,1778,919,859,1070,973,6.9,496,477,1040,147,1.0,70,77,909,9176,74.7,4981,4195,1187,4408,31.4,3693,715,5165,219,1.6,15,204,74,9430,67.1,3177,6253,508,1707,38.7,1367,340,4021,1120,25.4,919,201,4572,1585,36.0,1411,174,8109,744,16.9,689,55,12527,950,21.6,666,284,2345,9,0.2,8,1,8000,4,0.1,4,0,0,740,16.8,567,173,3277,304,2.2,278,26,10692,72,1.6,70,2,35000,747,16.9,728,19,38316,130,2.9,129,1,129000,708,16.1,554,154,3597
513018,Nidamangalam,Thanjavur,7597,28996,1629,4.7,3850,3747,1027,924,457,467,979,868,11.4,428,440,973,72,0.9,43,29,1483,4999,74.9,2854,2145,1331,2183,28.7,1920,263,7300,7,0.1,2,5,400,5407,71.2,1928,3479,554,997,45.7,862,135,6385,153,7.0,145,8,18125,1034,47.4,914,120,7617,317,14.5,303,14,21643,674,30.9,553,121,4570,5,0.2,5,0,0,1,0.0,1,0,0,10,0.5,7,3,2333,103,1.4,98,5,19600,39,1.8,39,0,0,411,18.8,401,10,40100,85,3.9,84,1,84000,538,24.6,429,109,3936
513100,Nagappattinam U.A.,Thanjavur,99745,51151,18913,5.3,49648,50097,991,13714,7014,6700,1047,6914,6.9,3466,3448,1005,597,0.6,284,313,907,63681,74.0,35303,28378,1244,27712,27.8,24581,3131,7851,540,0.5,85,455,187,71493,71.7,24982,46511,537,5998,21.6,5637,361,15615,4221,15.2,3806,415,9171,17495,63.1,15140,2355,6429,1083,3.9,1041,42,24786,991,3.6,704,287,2453,3922,14.2,3890,32,121563,2,0.0,2,0,0,617,2.2,397,220,1805,2596,2.6,2491,105,23724,1006,3.6,916,90,10178,8367,30.2,7301,1066,6849,1926,7.0,1878,48,39125,7202,26.0,5961,1241,4803
