STATE,DISTRICT,SUB-DISTT,TOWN_VILL,WARD,EB,LEVEL,NAME,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
33,22,7,1295500,0,0,VILLAGE,Nemmilikkadu,Rural,125,606,298,308,83,36,47,23,12,11,0,0,0,412,225,187,194,73,121,322,178,144,322,178,144,116,74,42,184,89,95,0,0,0,22,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,120,164
33,22,7,1295600,0,0,VILLAGE,Munnattanvayal,Rural,7,24,10,14,0,0,0,21,9,12,0,0,0,14,7,7,10,3,7,16,6,10,16,6,10,1,1,0,15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4
33,22,7,1295700,0,0,VILLAGE,Pangayattankudi,Rural,236,1005,491,514,120,56,64,204,91,113,0,0,0,459,275,184,546,216,330,691,349,342,372,341,31,359,331,28,7,4,3,0,0,0,6,6,0,319,8,311,2,2,0,316,6,310,0,0,0,1,0,1,314,142,172
33,22,7,1295800,0,0,VILLAGE,Vellattumangalam,Rural,103,487,241,246,45,19,26,4,2,2,0,0,0,316,197,119,171,44,127,319,164,155,83,55,28,38,23,15,3,1,2,0,0,0,42,31,11,236,109,127,8,3,5,223,103,120,0,0,0,5,3,2,168,77,91
33,22,7,1295900,0,0,VILLAGE,Kandichchankadu,Rural,219,890,424,466,94,49,45,192,86,106,0,0,0,644,348,296,246,76,170,352,280,72,351,280,71,62,53,9,192,144,48,2,2,0,95,81,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,538,144,394
33,22,7,1296000,0,0,VILLAGE,Brahmanavayal,Rural,29,130,65,65,19,12,7,0,0,0,0,0,0,70,40,30,60,25,35,32,31,1,32,31,1,12,11,1,19,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,34,64
33,22,7,1296100,0,0,VILLAGE,Amanjakki,Rural,11,51,21,30,3,1,2,0,0,0,0,0,0,36,17,19,15,4,11,13,12,1,13,12,1,4,4,0,8,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,29
33,22,7,1296200,0,0,VILLAGE,Manavanallur,Rural,155,791,393,398,109,62,47,116,57,59,0,0,0,513,278,235,278,115,163,310,276,34,310,276,34,241,220,21,66,54,12,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,117,364
33,22,7,1296300,0,0,VILLAGE,Maivayal,Rural,45,258,123,135,26,14,12,0,0,0,0,0,0,181,98,83,77,25,52,64,57,7,63,56,7,39,36,3,11,9,2,0,0,0,13,11,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,194,66,128
33,22,7,1296400,0,0,VILLAGE,Vettanur,Rural,441,1790,902,888,247,119,128,544,263,281,0,0,0,1149,662,487,641,240,401,798,528,270,458,362,96,156,105,51,76,46,30,5,4,1,221,207,14,340,166,174,19,11,8,315,149,166,5,5,0,1,1,0,992,374,618
