STATE,DISTRICT,SUB-DISTT,TOWN_VILL,WARD,EB,LEVEL,NAME,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
33,22,5,1270300,0,0,VILLAGE,Melivayal,Rural,30,134,58,76,4,2,2,0,0,0,0,0,0,87,45,42,47,13,34,75,36,39,28,7,21,7,5,2,1,1,0,0,0,0,20,1,19,47,29,18,42,27,15,5,2,3,0,0,0,0,0,0,59,22,37
33,22,5,1270400,0,0,VILLAGE,Samandanvayal,Rural,32,136,59,77,18,9,9,73,32,41,0,0,0,78,39,39,58,20,38,65,30,35,45,22,23,21,13,8,14,6,8,0,0,0,10,3,7,20,8,12,11,7,4,9,1,8,0,0,0,0,0,0,71,29,42
33,22,5,1270500,0,0,VILLAGE,Agavayal,Rural,15,55,24,31,7,5,2,0,0,0,0,0,0,33,16,17,22,8,14,28,13,15,15,6,9,15,6,9,0,0,0,0,0,0,0,0,0,13,7,6,13,7,6,0,0,0,0,0,0,0,0,0,27,11,16
33,22,5,1270600,0,0,VILLAGE,Samudram,Rural,302,1160,516,644,108,51,57,285,131,154,0,0,0,735,397,338,425,119,306,530,271,259,455,227,228,201,102,99,183,74,109,7,5,2,64,46,18,75,44,31,48,32,16,23,9,14,0,0,0,4,3,1,630,245,385
33,22,5,1270700,0,0,VILLAGE,Keelappanaiyur,Rural,459,2024,946,1078,217,98,119,137,68,69,0,0,0,1155,671,484,869,275,594,984,554,430,605,358,247,347,215,132,137,48,89,12,4,8,109,91,18,379,196,183,63,48,15,305,140,165,5,2,3,6,6,0,1040,392,648
33,22,5,1270800,0,0,VILLAGE,Panangudi ,Rural,1410,6146,3094,3052,640,332,308,1464,762,702,0,0,0,3802,2207,1595,2344,887,1457,2528,1691,837,2048,1435,613,556,395,161,742,397,345,26,22,4,724,621,103,480,256,224,85,40,45,260,118,142,10,4,6,125,94,31,3618,1403,2215
33,22,5,1270900,0,0,VILLAGE,Kannankarakudi,Rural,176,793,418,375,80,47,33,156,90,66,0,0,0,493,304,189,300,114,186,287,257,30,33,32,1,30,30,0,1,1,0,0,0,0,2,1,1,254,225,29,29,29,0,224,195,29,1,1,0,0,0,0,506,161,345
33,22,5,1271000,0,0,VILLAGE,Unaiyur,Rural,295,1454,720,734,152,82,70,351,174,177,0,0,0,928,518,410,526,202,324,503,365,138,268,231,37,78,70,8,8,7,1,0,0,0,182,154,28,235,134,101,25,25,0,197,99,98,0,0,0,13,10,3,951,355,596
33,22,5,1271100,0,0,VILLAGE,Vanniulandanvayal,Rural,60,272,143,129,26,18,8,104,53,51,0,0,0,179,106,73,93,37,56,125,83,42,124,82,42,102,69,33,10,5,5,4,4,0,8,4,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,147,60,87
33,22,5,1271200,0,0,VILLAGE,Kunnathupatti,Rural,22,127,63,64,17,10,7,0,0,0,0,0,0,51,29,22,76,34,42,67,34,33,67,34,33,14,8,6,42,16,26,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,29,31
33,22,5,1271300,0,0,VILLAGE,Thulaiyanur,Rural,827,4318,2145,2173,508,237,271,1093,529,564,0,0,0,2562,1536,1026,1756,609,1147,1861,1151,710,1052,762,290,501,451,50,337,140,197,12,9,3,202,162,40,809,389,420,255,145,110,483,189,294,3,2,1,68,53,15,2457,994,1463
33,22,5,1271400,0,0,VILLAGE,Adugapatti,Rural,120,571,324,247,67,30,37,0,0,0,0,0,0,372,256,116,199,68,131,332,194,138,327,192,135,20,15,5,304,174,130,1,1,0,2,2,0,5,2,3,2,1,1,3,1,2,0,0,0,0,0,0,239,130,109
33,22,5,1271500,0,0,VILLAGE,Meyyapuram,Rural,153,770,413,357,77,43,34,0,0,0,0,0,0,507,327,180,263,86,177,263,216,47,239,203,36,120,106,14,25,20,5,0,0,0,94,77,17,24,13,11,4,2,2,11,5,6,0,0,0,9,6,3,507,197,310
33,22,5,1271600,0,0,VILLAGE,Pillamangalam,Rural,804,3357,1668,1689,365,189,176,192,107,85,0,0,0,2368,1313,1055,989,355,634,1307,893,414,768,620,148,121,101,20,34,27,7,69,55,14,544,437,107,539,273,266,75,33,42,365,178,187,9,2,7,90,60,30,2050,775,1275
33,22,5,1271700,0,0,VILLAGE,Neivasal,Rural,527,2462,1196,1266,346,165,181,491,240,251,0,0,0,1298,757,541,1164,439,725,1308,738,570,733,613,120,475,403,72,56,31,25,8,7,1,194,172,22,575,125,450,279,39,240,204,38,166,10,3,7,82,45,37,1154,458,696
33,22,5,1271800,0,0,VILLAGE,Manjinipatti,Rural,99,408,194,214,51,34,17,59,29,30,0,0,0,242,137,105,166,57,109,258,114,144,92,77,15,87,74,13,0,0,0,1,1,0,4,2,2,166,37,129,163,35,128,2,1,1,1,1,0,0,0,0,150,80,70
33,22,5,1271900,0,0,VILLAGE,Sirathakudi,Rural,32,161,83,78,23,13,10,0,0,0,0,0,0,105,67,38,56,16,40,105,56,49,43,39,4,38,35,3,0,0,0,4,4,0,1,0,1,62,17,45,60,17,43,2,0,2,0,0,0,0,0,0,56,27,29
33,22,5,1272000,0,0,VILLAGE,Pallivasal,Rural,145,745,385,360,104,67,37,0,0,0,0,0,0,502,279,223,243,106,137,229,210,19,168,167,1,15,15,0,4,4,0,1,1,0,148,147,1,61,43,18,3,3,0,24,16,8,5,1,4,29,23,6,516,175,341
33,22,5,1272100,0,0,VILLAGE,Vengalur,Rural,254,1294,643,651,199,99,100,104,55,49,0,0,0,802,463,339,492,180,312,798,417,381,491,280,211,55,40,15,368,189,179,26,19,7,42,32,10,307,137,170,29,10,19,219,93,126,18,8,10,41,26,15,496,226,270
33,22,5,1272200,0,0,VILLAGE,Konapattu,Rural,652,2769,1354,1415,293,148,145,349,172,177,0,0,0,1686,977,709,1083,377,706,949,685,264,739,522,217,280,176,104,38,22,16,22,10,12,399,314,85,210,163,47,12,7,5,100,84,16,11,6,5,87,66,21,1820,669,1151
33,22,5,1272300,0,0,VILLAGE,Adhanur,Rural,472,2190,1134,1056,245,107,138,181,104,77,0,0,0,1289,803,486,901,331,570,932,699,233,883,680,203,458,371,87,200,119,81,8,6,2,217,184,33,49,19,30,17,6,11,23,8,15,3,1,2,6,4,2,1258,435,823
33,22,5,1272400,0,0,VILLAGE,Kulathupatti,Rural,165,811,400,411,85,46,39,275,141,134,0,0,0,489,278,211,322,122,200,284,207,77,279,205,74,145,121,24,81,47,34,2,1,1,51,36,15,5,2,3,0,0,0,2,1,1,0,0,0,3,1,2,527,193,334
33,22,5,1272500,0,0,VILLAGE,Arammanaipatti,Rural,197,966,477,489,108,56,52,117,56,61,0,0,0,615,369,246,351,108,243,408,274,134,389,273,116,94,86,8,266,166,100,3,1,2,26,20,6,19,1,18,1,0,1,5,0,5,8,1,7,5,0,5,558,203,355
33,22,5,1272600,0,0,VILLAGE,Nedungudi,Rural,443,1973,957,1016,237,117,120,125,63,62,0,0,0,1194,686,508,779,271,508,1101,570,531,566,386,180,207,125,82,102,48,54,6,4,2,251,209,42,535,184,351,74,23,51,331,91,240,14,2,12,116,68,48,872,387,485
33,22,5,1272700,0,0,VILLAGE,Melanilaivayal,Rural,505,2290,1084,1206,232,119,113,203,92,111,0,0,0,1161,679,482,1129,405,724,1384,685,699,864,532,332,531,343,188,197,96,101,25,9,16,111,84,27,520,153,367,75,19,56,403,122,281,15,4,11,27,8,19,906,399,507
33,22,5,1272800,0,0,VILLAGE,Kummangudi,Rural,917,3863,1841,2022,495,264,231,259,128,131,0,0,0,1862,1104,758,2001,737,1264,2146,1081,1065,405,326,79,126,93,33,86,67,19,49,43,6,144,123,21,1741,755,986,419,215,204,1184,489,695,93,29,64,45,22,23,1717,760,957
33,22,5,1272900,0,0,VILLAGE,Thuraiyur,Rural,262,1111,526,585,125,53,72,210,110,100,0,0,0,554,325,229,557,201,356,650,318,332,33,21,12,6,5,1,7,2,5,0,0,0,20,14,6,617,297,320,7,2,5,609,294,315,1,1,0,0,0,0,461,208,253
33,22,5,1273000,0,0,VILLAGE,Karamangalam,Rural,413,1837,916,921,220,123,97,296,143,153,0,0,0,1206,671,535,631,245,386,814,496,318,268,224,44,18,14,4,11,7,4,4,3,1,235,200,35,546,272,274,1,0,1,534,264,270,2,0,2,9,8,1,1023,420,603
33,22,5,1273100,0,0,VILLAGE,Thalayattivayal,Rural,189,719,335,384,114,57,57,0,0,0,0,0,0,334,202,132,385,133,252,432,204,228,26,19,7,12,10,2,0,0,0,3,0,3,11,9,2,406,185,221,9,4,5,395,180,215,2,1,1,0,0,0,287,131,156
33,22,5,1273200,0,0,VILLAGE,Pudunilavayal,Rural,466,1977,917,1060,207,89,118,440,223,217,0,0,0,1188,674,514,789,243,546,892,543,349,385,313,72,246,205,41,31,19,12,8,6,2,100,83,17,507,230,277,97,57,40,310,118,192,30,6,24,70,49,21,1085,374,711
33,22,5,1273300,0,0,VILLAGE,K.Rayapuram ,Rural,944,4262,1980,2282,586,290,296,588,287,301,0,0,0,2686,1449,1237,1576,531,1045,1938,1120,818,1351,898,453,453,324,129,198,102,96,35,20,15,665,452,213,587,222,365,119,77,42,415,114,301,14,1,13,39,30,9,2324,860,1464
33,22,5,1273400,0,0,VILLAGE,Nallambal Samudram,Rural,231,906,413,493,113,63,50,91,41,50,0,0,0,501,276,225,405,137,268,274,204,70,131,118,13,77,71,6,9,9,0,1,0,1,44,38,6,143,86,57,8,6,2,100,52,48,0,0,0,35,28,7,632,209,423
33,22,5,1273500,0,0,VILLAGE,Piliavayal,Rural,265,1117,484,633,135,68,67,109,43,66,0,0,0,563,307,256,554,177,377,392,236,156,149,116,33,101,87,14,7,5,2,9,4,5,32,20,12,243,120,123,132,89,43,105,28,77,3,1,2,3,2,1,725,248,477
33,22,5,1273600,0,0,VILLAGE,Kaikulanvayal,Rural,191,893,416,477,128,72,56,41,21,20,0,0,0,584,315,269,309,101,208,437,249,188,408,238,170,295,165,130,35,19,16,8,4,4,70,50,20,29,11,18,14,7,7,3,2,1,5,1,4,7,1,6,456,167,289
33,22,5,1273700,0,0,VILLAGE,Agavayal,Rural,208,866,425,441,96,51,45,15,9,6,0,0,0,579,331,248,287,94,193,336,234,102,170,126,44,7,6,1,9,1,8,11,0,11,143,119,24,166,108,58,64,59,5,71,33,38,18,5,13,13,11,2,530,191,339
33,22,5,1273800,0,0,VILLAGE,Allanvayal,Rural,22,78,41,37,1,0,1,0,0,0,0,0,0,47,32,15,31,9,22,30,20,10,17,14,3,12,11,1,1,1,0,1,1,0,3,1,2,13,6,7,1,0,1,8,6,2,3,0,3,1,0,1,48,21,27
33,22,5,1273900,0,0,VILLAGE,Anikini,Rural,35,136,56,80,17,8,9,0,0,0,0,0,0,50,26,24,86,30,56,52,35,17,27,21,6,22,17,5,0,0,0,0,0,0,5,4,1,25,14,11,2,0,2,18,9,9,0,0,0,5,5,0,84,21,63
33,22,5,1274000,0,0,VILLAGE,Chittampatti,Rural,8,32,14,18,4,1,3,0,0,0,0,0,0,20,11,9,12,3,9,13,10,3,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0,8,6,2,5,4,1,1,1,0,0,0,0,2,1,1,19,4,15
33,22,5,1274100,0,0,VILLAGE,Velavayal,Rural,93,434,209,225,41,18,23,17,7,10,0,0,0,230,142,88,204,67,137,167,131,36,79,67,12,46,38,8,19,19,0,0,0,0,14,10,4,88,64,24,57,42,15,30,21,9,0,0,0,1,1,0,267,78,189
33,22,5,1274200,0,0,VILLAGE,Valarmanickam,Rural,356,1547,738,809,193,106,87,32,15,17,0,0,0,806,471,335,741,267,474,605,367,238,85,66,19,51,41,10,8,5,3,3,2,1,23,18,5,520,301,219,14,10,4,467,267,200,19,10,9,20,14,6,942,371,571
33,22,5,1274300,0,0,VILLAGE,Edayanvayal,Rural,85,338,154,184,42,23,19,229,106,123,0,0,0,187,111,76,151,43,108,222,93,129,28,15,13,18,8,10,0,0,0,0,0,0,10,7,3,194,78,116,109,51,58,83,26,57,1,0,1,1,1,0,116,61,55
33,22,5,1274400,0,0,VILLAGE,Kurichi,Rural,47,196,97,99,22,15,7,0,0,0,0,0,0,130,76,54,66,21,45,121,55,66,14,6,8,11,4,7,3,2,1,0,0,0,0,0,0,107,49,58,93,45,48,14,4,10,0,0,0,0,0,0,75,42,33
